ID,n_points,wrms_bary_kms,chi2_red_bary,wrms_free_kms,chi2_red_free,vinf_free_kms,rc_free_kpc,logMb,vinf_btfr_kms,rc_btfr_kpc,wrms_btfr_kms,chi2_red_btfr,vinf_freepred_kms,rc_freepred_kpc,wrms_freepred_kms,chi2_red_freepred
NGC6503,31,36.56134043244585,347.6180036097178,2.245318760136684,1.1355389390285713,111.9456580631955,0.5931969557179769,9.94,115.92610547877757,1.8105009727069117,4.498134845643526,1.8593100691230877,118.021146896212,2.2522749768119827,4.660448239359417,2.4487526521061516
NGC6674,15,50.30086327320792,239.8175032997965,8.441969646136826,1.2370643473789456,349.7764361982829,49.45328488620484,11.18,236.6907283337824,17.56222567950287,18.833839031775963,4.791628700440406,234.1854078988883,16.675140306537017,18.855150407773866,5.09252653716122
NGC6789,4,16.23746353810969,8.441702653553966,1.2076374405952042,0.3715583114469975,499.99999999974045,3.820303065877788,7.86,35.009124168014004,0.17036051417407425,9.216728765992418,3.2355560149374387,37.39037584551439,0.19075813379224735,8.75113505781996,2.910848960530938
NGC6946,58,21.819442686186378,20.40772879449621,4.942543212883743,1.486680924857833,150.8317599837629,4.151395473823611,10.61,170.48306554322178,6.80298316864814,5.636644326846166,1.5454930180694852,170.90699204245914,6.850888450223695,5.656381890938277,1.5482697841575723
NGC7331,36,52.2139574211359,115.73718449995874,4.212955581793672,0.8650179224920264,238.557313593363,8.493278588020726,11.15,232.6383163142649,7.604486122863874,4.213726557825146,0.8627922265635579,230.33494458974786,7.247598491877598,4.253179532294937,0.8863842261018929
NGC7793,46,11.21799684672942,2.5719008431003862,6.127968326614992,0.7892807170010885,93.88079215325423,2.4160100144562136,9.67,99.23874102815181,2.787495853357072,6.126681770296101,0.7781675705226179,101.66227653338663,2.969598322880587,6.146358527335191,0.7847266773341602
NGC7814,18,50.16815608077384,66.3653174875452,2.2510523572046264,0.3579214931615362,201.48745202982943,2.2587920532785075,10.59,168.5315620293537,1.841843946294893,10.929447280825116,3.4146946529840654,169.02845844314018,1.8427036712352143,10.80039379924862,3.328869886290775
PGC51017,6,4.31999497230241,1.387510322451639,4.319994965059029,2.3125172060893537,0.1000730691055869,274.9813332475889,,,,,,,,,
UGC00128,22,51.09763085648723,2520.7780569442634,2.365261992561009,3.311920562633242,126.5638399357656,2.970468643610847,10.2,134.64221451623555,8.580807217069761,4.657511808180809,10.019785780959825,136.2573162292284,8.914897822332641,4.920405710205897,11.325079833231188
UGC00191,9,13.252417299819571,222.1433346587063,3.616010743608719,1.517391440380843,79.3196440725303,0.9344792361626862,9.45,87.43418094158729,1.0744808041322065,4.7474814720034075,8.724225792671108,90.02431607575028,4.604405417244831,4.544109968463277,2.150469597623187
