xi,gamma,g_couple,seed,phi_mean_final,E_mean_final,phi_var_final,roughness_final,coherence_final,status_final
0.005,0.1,0.1,1,1.0510959650397227,1.0497730491890112,1.4462624594947474e-05,0.010830857213244666,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.1,2,1.0512642378072672,1.050166646714026,1.5430244535088806e-05,0.010888943187211961,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.1,3,1.051131479149753,1.0499285735224742,1.0904378160225467e-05,0.007775356280680335,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.1,4,1.0518476082609407,1.0509785173425454,1.6609856519861963e-05,0.01227019602550282,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.1,0,1.054085834150507,1.051806944270501,8.93800120623356e-06,0.0062772257100787154,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.1,1,1.0534400810529065,1.0513230579544388,9.89216031374852e-06,0.00648432600959239,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.1,2,1.0534680573470212,1.051389881028645,9.809201753558488e-06,0.007630361705010833,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.1,3,1.0540075471913142,1.0516972650870904,9.251307961098107e-06,0.005875633387459272,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.1,4,1.053942742639189,1.0516462763724959,8.840122053882883e-06,0.006844419905575359,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.1,0,1.0573313405247904,1.0541006935121564,7.276741386237693e-06,0.004813771793355349,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.1,1,1.0581313600061897,1.0543786590466317,8.315320635442895e-06,0.0049644469683145995,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.1,2,1.0579128525087858,1.053887605786084,9.665356114622281e-06,0.00493192822807988,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.1,3,1.0575487574265243,1.054130492317126,8.632848250535183e-06,0.004795900480684373,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.1,4,1.0579445800968914,1.0538157495589155,8.431033647148e-06,0.004893768678813238,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.1,0,1.065085606545982,1.0577805423573623,6.775169131922045e-06,0.004350895397271796,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.1,1,1.0649445517889826,1.057493210649962,7.306314768386327e-06,0.004389607586510896,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.1,2,1.0650372738602998,1.0577145722523886,6.7500381281710515e-06,0.004512810271401066,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.1,3,1.0650190830092328,1.0575713946815606,7.552273368387085e-06,0.00445925544907708,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.1,4,1.0647674484575922,1.0574123210399935,6.587524555913364e-06,0.004428186955746529,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.1,0,-1.0502028760238122,-1.0501839191321953,0.0006284728143196125,0.022635534854078737,0.0,PARTIAL_ALIGNMENT
0.0,0.15,0.1,1,-1.0488182612280599,-1.0487832134457529,1.2189412527481825e-06,0.0029358786148863036,0.0,PARTIAL_ALIGNMENT
0.0,0.15,0.1,2,-0.051129699029709375,-0.05109773140541268,1.0084248967365528,0.13401510866442173,0.0,DOMAIN_COARSENING
0.0,0.15,0.1,3,1.0469404034985135,1.0469351647982184,0.00028216947568455086,0.017035826534368068,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.1,4,1.049625729974652,1.0496500220511409,0.0011890713657758604,0.02873064152921205,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.1,0,1.0510163772410641,1.0499607379335303,2.2832358975010217e-07,0.0013186237676485807,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.1,1,1.051096164643152,1.0500751290512795,3.947032411162823e-07,0.0017335725484481698,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.1,2,1.051055960245845,1.050042149617465,4.576813188500346e-07,0.001853803391501282,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.1,3,1.0510697194811698,1.050010290484394,1.6816962593344404e-07,0.0008603287635368965,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.1,4,1.0509762260662625,1.0499540853207523,7.935557011901508e-07,0.0024217795390378606,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.1,0,1.0532932521233973,1.051232682405745,9.701438664773763e-08,0.0006405479931402537,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.1,1,1.0532831870981694,1.0512292061610997,1.0339872292795743e-07,0.0006516870251989368,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.1,2,1.0532806353445696,1.0512023056173254,1.4921530691106268e-07,0.0009520952486389553,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.1,3,1.0532886195559725,1.0512373988139705,8.713080150684982e-08,0.0005464613276924842,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.1,4,1.0533123062839513,1.0512301556486907,1.0401347223893628e-07,0.0007354806453148599,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.1,0,1.0576098072170255,1.0535398757696577,6.829296742267165e-08,0.0004168021863505268,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.1,1,1.0576123134686193,1.0535716256009673,6.952783304956689e-08,0.00043018910333600304,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.1,2,1.0576272104446445,1.0535536758534048,5.7566237675222505e-08,0.00043545891002594,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.1,3,1.057615323536306,1.0535172490448506,5.7268505473022564e-08,0.00040320183037705873,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.1,4,1.057646768774384,1.0535452022870073,6.424997706245227e-08,0.0004234254252351284,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.1,0,1.0660242800565816,1.0580890415465989,4.1938526849935045e-08,0.0003296568637606535,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.1,1,1.0660175536768712,1.0580923218951894,4.091580342096613e-08,0.00032664631965960823,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.1,2,1.0660168427986019,1.0580891037387565,3.528107633078188e-08,0.00032550557618125323,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.1,3,1.0660229805221473,1.0581203155066419,3.7504248672123134e-08,0.0003265286472201402,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.1,4,1.066012837866512,1.05812757972648,3.452451084620546e-08,0.0003194423156235056,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.1,0,-1.0091366334565404,-1.0091372977066286,0.06439810616296623,0.044422891304684624,0.0,PARTIAL_ALIGNMENT
0.0,0.2,0.1,1,-1.048821688273308,-1.048804333795304,8.550438513323335e-08,0.0007205653839543502,0.0,PARTIAL_ALIGNMENT
0.0,0.2,0.1,2,-0.0508501595916484,-0.050856173265644955,1.0083851377178918,0.13346341046727522,0.0,DOMAIN_COARSENING
0.0,0.2,0.1,3,1.0481906022628689,1.048188541502852,0.0001902353339873283,0.011800229636564834,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.1,4,0.9411852972340755,0.941181948335619,0.18216311277801273,0.07012391390589942,0.7486171066391998,PARTIAL_ALIGNMENT
0.005,0.2,0.1,0,1.0510290139413767,1.0499910436902091,7.095978443582384e-09,0.00021704732239345183,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.1,1,1.0510215745537574,1.0499905391272575,2.094752662760159e-08,0.00035254889174193686,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.1,2,1.051047328841769,1.0500175556551978,3.500391316921025e-08,0.0004383949313575727,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.1,3,1.0510347687189376,1.0499958756114287,2.719088381798905e-09,0.00010602969070612055,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.1,4,1.0510576227441093,1.050026861364756,8.972250342109871e-08,0.0006385935436861507,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.1,0,1.0532379672472438,1.0511735787362415,1.1258844999564879e-09,6.918542787564099e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.1,1,1.053240693826698,1.0511739003119982,1.1254410868541636e-09,6.97983778214892e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.1,2,1.053242126170965,1.0511781333045787,2.9110530294662727e-09,0.00014098134538077756,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.1,3,1.053239634820603,1.0511756947716004,8.238569119021709e-10,5.5324839345266183e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.1,4,1.0532449720621988,1.0511793934355382,1.1766199608511277e-09,8.49812031749205e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.1,0,1.057605156887515,1.053513533978252,4.46668401800112e-10,3.5403010265223824e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.1,1,1.0576041610547988,1.0535164474731755,4.842828013774717e-10,3.787923579460595e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.1,2,1.0576036214127837,1.0535126099556869,4.706924753448863e-10,3.797767495930982e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.1,3,1.0576038533137093,1.0535130892448734,4.210477690262508e-10,3.342621908213267e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.1,4,1.0576037740953783,1.053515612993014,4.495407844405911e-10,3.550131609115332e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.1,0,1.0661732476599894,1.058124653213187,2.120652300355257e-10,2.2297278358769418e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.1,1,1.0661741025530476,1.0581281521123942,2.1714745457270226e-10,2.481312326333134e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.1,2,1.0661739827857297,1.0581267505078027,2.0538752167607628e-10,2.40255020315447e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.1,3,1.0661738731695982,1.0581258180444326,1.998404015419789e-10,2.224169382538711e-05,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.2,0.1,4,1.0661743165582707,1.0581257721156985,1.9232736426096152e-10,2.2748452580361703e-05,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.02,0.18,0,-0.09228476389146245,-0.09856063622170838,1.0438504828013362,0.4717206067242863,0.0,DOMAIN_COARSENING
0.0,0.02,0.18,1,-1.0604026350023983,-1.061143916053966,0.014715130869171025,0.36853355901548485,0.0,PARTIAL_ALIGNMENT
0.0,0.02,0.18,2,0.07680590623693412,0.0703115795906285,1.0674562418934501,0.469368204540686,0.01931560199904458,DOMAIN_COARSENING
0.0,0.02,0.18,3,1.0596330017445004,1.0621487630791364,0.015523952416943012,0.40058456252694274,0.7987895944281423,PARTIAL_ALIGNMENT
0.0,0.02,0.18,4,0.07718373510133611,0.08567088514118702,1.042052391386186,0.5165362572785461,0.019293704546115256,DOMAIN_COARSENING
0.005,0.02,0.18,0,1.0671571643447115,1.058597297079551,0.016342907598038033,0.3571837691902636,0.8273998854707054,PARTIAL_ALIGNMENT
0.005,0.02,0.18,1,1.051707176580119,1.068103122983394,0.015711328457831304,0.354289746361793,0.8175119436170858,PARTIAL_ALIGNMENT
0.005,0.02,0.18,2,1.0736362793635115,1.0632412891590703,0.016134926017826554,0.3676139164603921,0.8268271689023531,PARTIAL_ALIGNMENT
0.005,0.02,0.18,3,1.0477272734609953,1.0615642014986761,0.01746498509990609,0.33597282709137843,0.8229798575372959,PARTIAL_ALIGNMENT
0.005,0.02,0.18,4,1.0589066343151818,1.0481715998360186,0.016239134620921355,0.3430425638452287,0.8288655847238998,PARTIAL_ALIGNMENT
0.01,0.02,0.18,0,1.0555154420721562,1.064887040465667,0.01844933385046445,0.3215156150656703,0.8363033616549544,PARTIAL_ALIGNMENT
0.01,0.02,0.18,1,1.07661605087489,1.0793242870041047,0.018027650121548423,0.31952879133411266,0.8545126193254844,PARTIAL_ALIGNMENT
0.01,0.02,0.18,2,1.0581718400613074,1.0763610893239837,0.015407722015457499,0.32632953071243537,0.8382675121563169,PARTIAL_ALIGNMENT
0.01,0.02,0.18,3,1.0797073946607414,1.0439162719856714,0.01638505963658406,0.31055259724016865,0.8635270543019997,PARTIAL_ALIGNMENT
0.01,0.02,0.18,4,1.0763388184070317,1.0644325174583285,0.015385489674342662,0.3295757115159409,0.8508347679203094,PARTIAL_ALIGNMENT
0.02,0.02,0.18,0,1.0735134407604552,1.0705091723896607,0.01794474116050123,0.3052301607736808,0.8602823271306632,PARTIAL_ALIGNMENT
0.02,0.02,0.18,1,1.0774476352028635,1.0584667595860617,0.015122623732177978,0.30481166300916224,0.8661168440495047,PARTIAL_ALIGNMENT
0.02,0.02,0.18,2,1.0776631449000567,1.0781186220594219,0.016280394537882714,0.3071071515311959,0.8639645393457542,PARTIAL_ALIGNMENT
0.02,0.02,0.18,3,1.0736502999978716,1.0797038080105352,0.01452041887894791,0.306739271832267,0.8624751613574281,PARTIAL_ALIGNMENT
0.02,0.02,0.18,4,1.0745172112584773,1.0754784103040635,0.018162948856076024,0.30395292939596885,0.8616322011054955,PARTIAL_ALIGNMENT
0.04,0.02,0.18,0,1.0762917588733856,1.058343519456765,0.017343391939359916,0.3175573171350921,0.8559642277927163,PARTIAL_ALIGNMENT
0.04,0.02,0.18,1,1.0889551583767854,1.0689729837680602,0.016634614262094508,0.31434488907137365,0.8685073700182051,PARTIAL_ALIGNMENT
0.04,0.02,0.18,2,1.0804697292894618,1.0528884867168133,0.01571925847560312,0.31758210418336197,0.8606694346490924,PARTIAL_ALIGNMENT
0.04,0.02,0.18,3,1.0886171267554268,1.0838240357915871,0.016032449597506437,0.31081612111710766,0.8708069249199769,PARTIAL_ALIGNMENT
0.04,0.02,0.18,4,1.0634937198128918,1.0797372909644798,0.017898221761709077,0.31550806859890124,0.8464725684964566,PARTIAL_ALIGNMENT
0.0,0.05,0.18,0,-0.15595786325891547,-0.15627526381363793,1.0549735082678282,0.2211429347067934,0.0,DOMAIN_COARSENING
0.0,0.05,0.18,1,-1.0846130652361368,-1.0785192046409222,0.0010087581261734196,0.10194363746738078,0.0,PARTIAL_ALIGNMENT
0.0,0.05,0.18,2,-0.03125748550368879,-0.03401971695738659,1.0829011718232002,0.22178347214130723,0.0,DOMAIN_COARSENING
0.0,0.05,0.18,3,1.0801063777484305,1.08234353642474,0.001677958998417074,0.1309986365191118,0.9881202786261679,JHANA_ATTRACTOR_REACHED
0.0,0.05,0.18,4,0.04478446196887684,0.044182031487133316,1.0377142155331311,0.32397196433866016,0.012783633540299003,DOMAIN_COARSENING
0.005,0.05,0.18,0,1.0849367343094054,1.0836337123325697,0.0010652257596745832,0.09314434932608992,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.18,1,1.0822801531304889,1.0829028854982148,0.0010231859197325317,0.09310573236967977,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.18,2,1.0843172973323898,1.0846560947094144,0.0011368968873686092,0.10002679406155007,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.18,3,1.0850120555243192,1.0826801590017894,0.000991812715585238,0.08317102236284073,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.05,0.18,4,1.0814013510459337,1.0795845560177986,0.0009486874492123777,0.08630288214921887,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.18,0,1.0884532905208755,1.0844987907562322,0.0009754948036239425,0.07215498723373054,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.18,1,1.0872927436693285,1.08323834512595,0.0010558321500450947,0.07469492212929185,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.18,2,1.0884783872961676,1.0876133903880274,0.001043669069884394,0.07894202867212358,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.18,3,1.0889389251760269,1.0838519147949999,0.0009919264180201324,0.06887308379140306,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.05,0.18,4,1.086679199833761,1.0849533770794646,0.0009015886615899552,0.07799372117088067,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.18,0,1.0902614984877452,1.0897513013185907,0.0009133264760408421,0.06385509885992635,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.18,1,1.0909558248088023,1.0889794773242183,0.0009641658618044779,0.06376288930033884,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.18,2,1.0904859832731826,1.0854168523465495,0.0009110227255384425,0.06357008455258731,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.18,3,1.0934263317406039,1.0859189343922087,0.0009693954281025199,0.0636749453367702,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.05,0.18,4,1.0941057142426867,1.0902000261159075,0.0009333276027871551,0.06300488102943225,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.18,0,1.1105942718965691,1.1041340223678222,0.0009154014730598022,0.06393765521951747,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.18,1,1.106715645572375,1.092168239482573,0.001007892245122694,0.06375483198322823,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.18,2,1.1016564386135888,1.0968385401670737,0.0010204152780698959,0.06464811735033457,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.18,3,1.1036817716080083,1.099911973824632,0.001126712645316318,0.06358602506747818,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.05,0.18,4,1.1028802455610398,1.0943447796774657,0.0008829802080906122,0.062022791189457444,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.1,0.18,0,-0.15555029549372504,-0.15575434324076015,1.0632274570109574,0.14936253071364136,0.0,DOMAIN_COARSENING
0.0,0.1,0.18,1,-1.0859084674204844,-1.085904791375236,2.1453291045833544e-05,0.014820414531385424,0.0,PARTIAL_ALIGNMENT
0.0,0.1,0.18,2,0.01663286191361868,0.016794877249045048,1.0880847575964334,0.14708843838693236,0.0050796210141826476,DOMAIN_COARSENING
0.0,0.1,0.18,3,1.08497424020453,1.0848440175099108,0.00026946189798143615,0.0353613751229407,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.1,0.18,4,0.05673485903037445,0.05640330274697694,1.0441435541706823,0.2754607463009249,0.016619966401123676,DOMAIN_COARSENING
0.005,0.1,0.18,0,1.0880247563853889,1.0872195069006536,1.451424249202668e-05,0.011816563043913755,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.18,1,1.0883659029687789,1.0872479141949354,1.4190542219196406e-05,0.011447047325444819,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.18,2,1.0881740613011357,1.0872677186806508,3.0254326376823204e-05,0.016153816619515073,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.18,3,1.087885552305738,1.087026311158879,1.1871909468989646e-05,0.008780540679448546,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.1,0.18,4,1.088466190453392,1.0873359099702218,1.2312336602626944e-05,0.010130631142436505,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.18,0,1.0902129117583748,1.089115439914835,9.109721965948237e-06,0.006790624722219266,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.18,1,1.0901185841570253,1.0888803351004137,9.16086889982921e-06,0.007212399710607865,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.18,2,1.0905981353973562,1.0886825760786611,1.0543768863833073e-05,0.008312469681836042,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.18,3,1.0902141773982232,1.0888597715178334,9.624197275097416e-06,0.006253423757280866,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.1,0.18,4,1.0908316354806362,1.0893043541881333,9.419034286119153e-06,0.007752735017056138,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.18,0,1.0949045993076614,1.0913333367115556,8.873833746667629e-06,0.005246420183523329,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.18,1,1.0951514367290092,1.091471903575226,9.53848167182969e-06,0.005214712087983665,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.18,2,1.0947726805631617,1.0912268932455564,1.0425811827963802e-05,0.005393768665960653,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.18,3,1.0954469263409816,1.091775310088443,9.564079801704363e-06,0.005162975235847535,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.1,0.18,4,1.095385827729133,1.0916882767577842,1.0143804705106523e-05,0.005149527642208846,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.18,0,1.1022684215784695,1.0947563211809337,8.938713731236512e-06,0.0048210300786256256,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.18,1,1.1023515114130453,1.094868465987788,1.0719733517840447e-05,0.00483876558981478,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.18,2,1.102455674186562,1.0947758322306682,9.101781888956538e-06,0.004701814590025123,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.18,3,1.1021510372094636,1.0945726136497345,9.38198504960753e-06,0.00471837813437629,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.1,0.18,4,1.1021657053138294,1.0944574703518983,1.021291840558892e-05,0.004811098703463368,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.18,0,-0.11347937312363829,-0.11347397524520228,1.0753784282713226,0.13892075489873668,0.0,DOMAIN_COARSENING
0.0,0.15,0.18,1,-1.0863287247294098,-1.0863158464848301,9.229262072700433e-07,0.002716509355478034,0.0,PARTIAL_ALIGNMENT
0.0,0.15,0.18,2,0.02386773400026687,0.023861361634860967,1.0877062275625449,0.13894717273329024,0.007331571082856809,DOMAIN_COARSENING
0.0,0.15,0.18,3,1.0852620613959258,1.0852572972322678,0.00023722059539057705,0.01912184494117136,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.15,0.18,4,0.05046438845708079,0.05048650571388236,1.0441163202669173,0.271856066337568,0.014819060304925245,DOMAIN_COARSENING
0.005,0.15,0.18,0,1.088294538795198,1.0873741499781349,4.3011343989861615e-07,0.0018510185574574537,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.18,1,1.088293695856755,1.0873496493440793,4.1981229999999474e-07,0.0018316092517511565,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.18,2,1.088448188467184,1.0875579603928,2.692606587422466e-06,0.003966027961278222,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.18,3,1.088279921205983,1.0873784229319834,1.3822247809629623e-07,0.0009643560250938992,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.15,0.18,4,1.0883600531969275,1.0874304473830037,2.3688533922953683e-07,0.0013645239349951823,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.18,0,1.090404460144504,1.0885630708631222,8.743040584785492e-08,0.0006944159281204665,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.18,1,1.0903964287245482,1.088533961742812,8.80491264109627e-08,0.0007529150694432215,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.18,2,1.09035965806424,1.0885368639921613,1.6273120922521793e-07,0.0010754407712202036,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.18,3,1.090403444357136,1.0885752841248393,8.592999271018703e-08,0.0005900526850265091,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.15,0.18,4,1.090393766479886,1.0885833986781246,1.1737660549958009e-07,0.0008692059700010463,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.18,0,1.0944830012478648,1.0908406805016564,7.358026198148764e-08,0.00043614522128785456,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.18,1,1.09450012752063,1.0908637839173487,8.354541195617581e-08,0.0004530445671436788,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.18,2,1.0945012741125142,1.0908685902319457,7.261198038770775e-08,0.0004408405765191116,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.18,3,1.0944649985206871,1.0908439855642968,7.652881846976972e-08,0.0004216037173964116,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.15,0.18,4,1.0944322036398069,1.090843406400828,9.080277642863847e-08,0.0004457513771109642,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.18,0,1.1023934860163327,1.0951174538869843,7.432159878731415e-08,0.00033077332904850993,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.18,1,1.1023541580975709,1.0950921050294535,9.97011034652629e-08,0.00037180226911084804,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.18,2,1.1023597312748001,1.0950930766982527,8.601009073453267e-08,0.00035630159269268297,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.18,3,1.1023759096923722,1.0950984049362633,8.117303941299122e-08,0.00035235099372173204,1.0,JHANA_ATTRACTOR_REACHED
0.04,0.15,0.18,4,1.1024115876241911,1.0951054343451596,9.607385899406151e-08,0.00036154623540522247,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.18,0,-0.0912810093176675,-0.09128059037520521,1.079440307134309,0.143381162264514,0.0,DOMAIN_COARSENING
0.0,0.2,0.18,1,-1.0862605316325231,-1.0862601206948854,6.594963700390778e-08,0.0006386197908874368,0.0,PARTIAL_ALIGNMENT
0.0,0.2,0.18,2,0.007197909117212853,0.007196477755859743,1.0879963991187087,0.14001415105594223,0.002208804495657833,DOMAIN_COARSENING
0.0,0.2,0.18,3,1.0854341940567074,1.0854342634009535,0.0003512494042445298,0.014026962177460339,1.0,JHANA_ATTRACTOR_REACHED
0.0,0.2,0.18,4,0.046436615684626745,0.046439827547228724,1.0443209985384634,0.2715887182283998,0.013635928832080235,DOMAIN_COARSENING
0.005,0.2,0.18,0,1.088319705352586,1.0874044528651572,1.8366650136579853e-08,0.00035394954552963296,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.18,1,1.0883316571255872,1.0874141982444725,2.4730270141519463e-08,0.0003834313784287668,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.18,2,1.088331743189559,1.0874142802890394,5.434924955030593e-07,0.0014112077497069663,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.18,3,1.0883205609987932,1.0874043805588012,2.349155412822926e-09,0.00011606222542209408,1.0,JHANA_ATTRACTOR_REACHED
0.005,0.2,0.18,4,1.0883250570468472,1.0874091614338774,8.402450954610217e-09,0.00023161343277493284,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.18,0,1.0903598757944355,1.0885326127492276,1.0215720823126779e-09,7.696580320432328e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.18,1,1.0903580353729048,1.0885307414657113,1.0725152973874357e-09,8.517575929624236e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.18,2,1.0903514704038366,1.0885278183545524,4.676541092083961e-09,0.00017194198096611866,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.18,3,1.0903576372160393,1.0885334537096036,7.988816962387164e-10,5.793768680241874e-05,1.0,JHANA_ATTRACTOR_REACHED
0.01,0.2,0.18,4,1.0903598755830237,1.088536789019522,1.8851952973201782e-09,0.00011053363551831084,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.18,0,1.0943969979186878,1.0907732190961168,7.301571850420997e-10,3.739295231437289e-05,1.0,JHANA_ATTRACTOR_REACHED
0.02,0.2,0.18,1,1.094397187708299,1.090773964485767,6.516777221751425e-10,4.036059875318931e-05,1.0,JHANA_ATTRACTOR_REACHED
